mid,action,adventure,comedy,crime,drama,fantasy,horror,romance,sci-fi,thriller,split0,split1,split2
tt0242193,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0242423,0,0,1,0,0,0,0,0,1,0,0,0,0
tt0242445,1,0,0,1,0,0,0,0,0,1,0,0,2
tt0242508,0,0,1,1,1,0,0,1,0,1,0,1,0
tt0242519,1,0,1,1,0,0,0,1,0,0,0,1,0
tt0242587,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0242653,1,0,0,0,0,0,0,0,1,0,1,2,0
tt0242798,1,0,0,1,0,0,0,0,0,1,0,0,0
tt0242888,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0242994,0,0,1,1,1,0,0,1,0,0,0,2,0
tt0242998,0,0,0,0,0,0,1,0,0,1,2,1,0
tt0243017,0,0,0,0,1,1,0,0,0,0,0,1,0
tt0243133,0,0,0,1,1,0,0,0,0,0,0,0,2
tt0243155,0,0,1,0,1,0,0,1,0,0,0,2,0
tt0243278,1,0,0,0,1,0,0,0,0,0,0,0,0
tt0243415,1,0,0,1,1,0,0,0,0,0,1,0,0
tt0243462,0,1,0,0,0,1,0,0,0,0,0,0,0
tt0243465,0,0,0,0,0,0,1,0,1,0,1,0,0
tt0243493,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0243554,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0243575,0,0,1,0,0,0,0,1,0,0,0,0,2
tt0243585,0,1,1,0,0,1,0,0,0,0,0,0,0
tt0243595,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0243655,0,0,1,0,0,0,0,1,0,0,0,1,0
tt0243736,0,0,1,0,0,0,0,1,0,0,0,2,0
tt0243862,0,0,1,0,1,0,0,1,0,0,2,2,0
tt0243876,1,1,1,0,0,1,0,0,1,0,1,0,2
tt0244000,1,0,0,0,0,0,0,0,0,0,0,0,0
tt0244244,1,0,0,1,0,0,0,0,0,1,1,1,0
tt0244316,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0244870,0,0,0,0,1,1,1,0,0,0,1,0,0
tt0244970,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0244975,0,0,0,1,0,0,1,0,1,0,1,0,0
tt0245090,0,0,0,1,1,0,0,1,0,0,0,0,0
tt0245115,0,0,1,0,1,0,0,1,0,0,0,1,0
tt0245120,1,0,0,0,0,0,1,0,0,1,0,0,0
tt0245157,0,0,1,0,0,1,0,1,0,0,0,2,0
tt0245238,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0245429,0,1,0,0,0,1,0,0,0,0,1,0,2
tt0245562,1,0,0,0,1,0,0,0,0,0,2,2,0
tt0245674,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0245686,0,1,1,0,1,0,0,0,0,0,2,0,0
tt0245712,0,0,0,0,1,0,0,0,0,1,1,2,0
tt0245803,1,0,1,0,0,1,0,1,0,0,2,0,2
tt0245844,1,1,0,0,1,0,0,0,0,1,0,2,0
tt0246404,0,0,0,0,0,0,0,0,0,1,1,1,0
tt0246460,1,1,0,0,0,0,0,0,0,1,0,0,2
tt0246464,0,0,1,1,0,0,0,0,0,1,0,0,0
tt0246498,0,0,0,1,1,0,0,0,0,1,0,0,2
tt0246500,0,0,1,1,0,0,0,0,0,0,0,0,0
tt0246544,1,1,0,0,0,0,0,1,0,0,0,0,2
tt0246578,0,0,0,0,1,0,0,0,1,1,0,2,0
tt0246677,0,0,0,1,1,0,0,1,0,1,1,0,0
tt0246692,1,0,1,1,0,0,0,0,0,0,1,2,0
tt0246772,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0246894,1,0,0,0,0,0,0,0,1,0,1,0,0
tt0247303,1,0,0,0,0,0,1,0,1,1,0,0,0
tt0247425,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0247444,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0247586,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0247638,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0247745,0,0,1,1,0,0,0,0,0,0,0,0,1
tt0247993,0,1,0,0,0,0,0,0,1,0,1,2,0
tt0248126,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0248190,0,0,1,0,1,1,0,0,0,0,0,0,0
tt0248408,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0248640,1,0,0,1,0,0,0,0,0,1,0,0,2
tt0248667,0,0,0,0,1,0,0,0,0,0,0,0,0
tt0248845,0,0,1,0,1,0,0,0,0,0,2,0,0
tt0249081,0,0,0,0,1,1,0,0,0,0,0,1,0
tt0249082,0,0,1,1,1,0,0,0,0,0,0,0,1
tt0249371,1,0,0,0,1,0,0,1,0,0,0,0,2
tt0249380,0,0,0,1,1,0,0,0,0,1,0,0,2
tt0249478,0,0,0,1,0,0,0,0,0,1,0,2,0
tt0249516,1,1,1,0,0,1,0,0,0,0,2,0,0
tt0249893,0,0,1,0,1,1,0,1,0,0,1,1,2
tt0250081,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0250202,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0250224,0,0,0,0,1,0,0,1,0,0,0,1,0
tt0250258,0,0,0,0,1,0,0,0,0,1,0,1,1
tt0250264,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0250274,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0250310,0,0,1,1,0,0,0,0,0,0,0,0,0
tt0250347,0,0,1,1,1,0,0,0,0,0,0,0,0
tt0250371,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0250468,0,0,0,0,1,0,0,1,0,1,1,0,1
tt0250478,0,0,1,0,1,0,0,1,0,0,0,2,2
tt0250494,0,0,1,0,0,0,0,1,0,0,2,0,2
tt0250613,1,0,0,0,0,0,1,0,1,1,0,0,0
tt0250638,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0250687,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0250698,0,0,0,0,0,0,1,0,0,0,2,1,0
tt0250720,1,0,1,1,0,0,0,0,0,0,0,1,0
tt0250797,0,0,0,0,1,0,0,1,0,1,2,2,2
tt0250809,0,0,0,1,1,0,0,1,0,0,0,0,0
tt0251052,0,0,0,0,1,1,0,0,0,0,0,1,0
tt0251075,0,0,1,0,0,0,0,0,1,0,0,0,0
tt0251091,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0251127,0,0,1,0,0,0,0,1,0,0,1,0,0
tt0251160,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0251174,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0251696,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0251736,0,0,0,0,0,0,1,0,0,0,2,1,0
tt0251806,0,0,0,0,0,0,1,0,0,1,0,2,0
tt0252028,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0252076,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0252223,1,0,1,0,1,0,0,0,0,0,0,0,0
tt0252299,0,0,1,1,1,0,0,0,0,1,0,0,0
tt0252444,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0252501,0,0,0,0,1,0,0,0,0,0,2,0,0
tt0252503,1,0,0,1,1,0,0,0,0,1,1,0,0
tt0252866,0,0,1,0,0,0,0,0,0,0,0,1,1
tt0252963,0,0,0,0,1,0,1,0,0,1,0,0,0
tt0252985,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0253474,0,0,0,0,1,0,0,0,0,0,1,0,0
tt0253556,1,1,0,0,0,1,0,0,0,1,0,0,0
tt0253754,1,1,0,0,0,0,0,0,1,1,0,0,0
tt0253798,0,0,1,0,0,0,0,0,0,0,2,2,0
tt0253867,0,0,1,0,0,0,0,1,0,0,0,1,0
tt0254099,0,0,1,0,1,0,0,1,0,0,0,1,2
tt0254325,0,0,0,0,1,1,0,0,0,1,2,2,0
tt0254334,1,0,0,0,1,0,0,0,0,1,0,1,0
tt0254455,0,0,0,0,1,0,0,1,0,0,0,2,0
tt0254481,1,0,0,0,1,0,0,1,1,0,0,2,0
tt0254775,1,0,0,1,0,0,0,0,0,1,2,2,2
tt0255067,0,0,1,1,0,0,1,0,0,1,0,2,0
tt0255477,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0255589,0,0,0,0,1,0,0,0,0,1,2,0,0
tt0255798,0,0,1,0,0,0,0,0,1,0,0,0,2
tt0255819,0,0,0,1,1,0,0,1,0,1,0,0,0
tt0256009,0,0,0,0,1,0,1,0,0,0,0,0,2
tt0256103,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0256276,0,0,0,0,1,0,0,1,0,0,0,2,0
tt0256380,0,0,1,0,1,1,0,1,0,0,0,2,2
tt0256415,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0256739,0,1,1,1,0,0,0,0,0,0,0,1,0
tt0257044,0,0,0,1,1,0,0,0,0,1,0,0,2
tt0257076,1,1,0,1,0,0,0,0,0,1,0,0,2
tt0257106,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0257231,1,0,1,1,0,0,0,0,0,0,0,1,2
tt0257360,0,0,1,0,1,0,0,0,0,0,1,1,0
tt0257516,0,0,1,0,0,0,1,0,0,0,0,2,0
tt0257756,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0258000,0,0,0,1,1,0,0,0,0,1,2,0,0
tt0258038,1,1,1,0,0,0,0,0,0,0,1,0,0
tt0258068,0,0,0,0,1,0,0,1,0,1,2,0,1
tt0258100,0,0,1,0,0,0,0,0,0,0,2,0,0
tt0258153,0,0,1,0,1,0,0,0,1,0,2,0,0
tt0258273,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0258463,1,0,0,0,0,0,0,0,0,1,0,0,0
tt0258470,0,1,1,0,0,0,0,1,1,0,0,2,1
tt0258816,0,0,0,1,1,0,0,0,0,0,2,0,2
tt0258967,0,0,0,1,1,0,0,0,0,1,0,2,0
tt0259134,0,1,0,0,1,0,0,1,0,0,0,2,0
tt0259288,0,0,0,0,1,1,0,1,0,1,0,1,0
tt0259324,1,0,0,0,0,1,0,0,0,1,0,2,0
tt0259446,0,0,1,0,1,0,0,1,0,0,0,0,2
tt0259484,1,0,0,1,1,0,0,0,0,0,0,0,0
tt0259567,0,0,0,0,1,0,0,1,0,0,0,0,2
tt0259822,0,0,0,1,1,0,0,0,0,1,2,0,0
tt0259974,1,1,0,0,0,0,0,0,1,0,0,2,1
tt0260136,1,0,0,0,0,1,0,0,1,0,0,0,2
tt0260320,0,0,1,0,0,0,0,0,1,0,0,0,2
tt0260866,0,0,0,0,1,0,0,0,0,1,0,0,0
tt0260991,1,0,0,0,1,0,0,0,0,1,2,0,0
tt0261392,0,0,1,0,0,0,0,0,0,0,0,2,0
tt0262396,0,0,0,1,1,0,0,0,0,1,1,0,0
tt0262826,0,0,1,0,1,0,0,1,1,0,0,0,0
tt0263101,1,0,0,1,0,0,0,0,0,1,0,2,0
tt0263488,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0263746,1,0,0,0,0,0,1,0,1,1,0,2,2
tt0263757,0,0,1,0,1,0,0,1,0,0,2,0,0
tt0264150,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0264333,1,1,1,0,1,0,0,1,0,0,0,0,0
tt0264395,1,0,0,1,1,0,0,0,0,1,0,1,0
tt0264464,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0264472,0,0,0,0,1,0,0,0,0,1,2,0,2
tt0264508,0,0,0,0,0,1,1,0,0,0,0,0,0
tt0264616,0,0,0,1,1,0,0,0,0,1,0,2,0
tt0264761,0,0,1,0,1,0,0,1,0,0,0,2,1
tt0264796,0,0,0,0,1,0,0,0,0,0,2,0,0
tt0264935,0,0,0,1,0,0,0,0,0,1,0,0,0
tt0265010,0,0,1,0,0,0,0,1,0,0,0,2,2
tt0265018,0,0,1,0,1,1,0,1,0,0,0,2,0
tt0265029,0,0,1,0,0,0,0,1,0,0,2,2,0
tt0265086,0,0,0,0,1,0,0,0,0,0,0,1,0
tt0265104,1,0,0,0,0,0,1,0,1,0,2,0,0
tt0265116,0,0,1,1,1,0,0,0,0,0,0,0,0
tt0265171,0,0,1,0,0,0,1,0,0,0,1,0,2
tt0265208,0,0,1,0,1,0,0,1,0,0,0,2,2
tt0265298,0,1,1,0,0,0,0,0,0,0,0,0,0
tt0265343,0,0,1,0,1,0,0,1,0,0,0,1,0
tt0265349,0,0,0,0,1,0,1,0,0,1,0,0,2
tt0265459,0,0,0,0,1,0,0,0,0,1,0,2,0
tt0265591,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0265632,0,0,1,0,0,0,0,0,0,0,2,2,0
tt0265651,0,0,0,1,1,0,0,0,0,1,0,1,0
tt0265691,0,0,1,0,0,1,0,0,0,0,0,0,2
tt0265808,0,0,1,1,0,0,0,0,0,0,0,0,0
tt0265930,0,0,1,0,1,0,0,1,0,0,1,0,0
tt0265932,0,0,0,0,1,1,1,0,0,1,2,0,0
tt0265944,1,1,0,0,0,0,1,0,0,1,0,0,0
tt0266308,0,1,0,0,1,0,0,0,1,1,0,0,0
tt0266391,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0266452,0,0,1,1,1,0,0,0,0,1,0,0,0
tt0266465,1,0,0,1,1,0,0,0,0,1,0,1,0
tt0266489,0,0,1,0,0,0,0,0,0,0,2,0,2
tt0266543,0,1,1,0,0,0,0,0,0,0,2,0,0
tt0266697,1,0,0,1,0,0,0,0,0,1,0,2,0
tt0266747,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0266915,1,0,1,1,0,0,0,0,0,1,0,0,0
tt0266987,1,0,0,1,0,0,0,0,0,1,0,2,0
tt0267129,1,0,0,1,1,0,0,0,0,0,0,0,2
tt0267248,0,0,0,0,1,0,0,1,0,1,0,0,0
tt0267261,0,0,0,0,1,0,0,1,0,1,0,0,2
tt0267601,0,0,0,0,0,1,1,0,0,1,0,2,1
tt0267626,0,0,0,0,1,0,0,0,0,1,0,0,1
tt0267804,1,0,0,0,0,0,0,0,1,1,2,2,0
tt0267891,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0267913,0,1,1,0,0,1,0,0,0,0,0,0,0
tt0267989,0,0,0,1,1,0,0,0,0,1,2,1,0
tt0268126,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0268380,0,1,1,0,0,1,0,0,0,0,0,0,2
tt0268397,1,1,1,0,0,0,0,0,1,0,0,0,0
tt0268579,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0268695,1,1,0,0,0,0,0,0,1,0,0,1,2
tt0268995,0,0,0,0,1,0,0,1,0,0,1,0,0
tt0269095,0,0,0,1,1,0,0,0,0,1,0,0,2
tt0269341,0,0,1,0,0,0,0,1,0,0,0,2,0
tt0269347,1,0,0,1,1,0,0,0,0,1,2,0,0
tt0269483,0,0,1,1,0,0,0,0,0,0,2,2,0
tt0269743,0,0,1,0,0,0,0,0,0,0,1,0,2
tt0270053,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0270288,0,0,1,1,1,0,0,1,0,1,0,0,0
tt0270688,0,0,1,0,1,0,0,1,1,0,0,0,2
tt0270707,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0270846,0,0,1,0,0,0,0,0,1,0,0,0,2
tt0270933,1,1,0,0,1,1,0,1,1,1,0,0,0
tt0270980,0,0,1,0,0,0,0,1,0,0,0,0,2
tt0271027,1,0,0,1,1,0,0,0,0,1,0,0,0
tt0271136,0,0,0,1,1,0,0,0,0,1,0,1,0
tt0271219,0,0,1,0,1,0,0,1,0,0,2,1,0
tt0271259,0,0,1,1,0,0,0,0,0,0,0,2,0
tt0271263,0,0,1,0,0,0,0,0,0,0,0,0,1
tt0271367,1,1,1,0,0,0,1,0,1,1,0,0,1
tt0271668,1,0,1,1,0,0,0,0,0,1,0,0,0
tt0271972,1,1,0,0,0,0,1,0,1,1,0,0,0
tt0272020,1,0,0,0,1,0,0,0,0,1,0,0,0
tt0272036,1,1,1,0,0,0,1,0,1,1,0,0,1
tt0272152,0,0,0,0,1,0,0,0,1,0,1,0,2
tt0272207,0,0,0,1,1,0,0,0,0,1,2,0,2
tt0272338,0,0,1,0,1,0,0,1,0,1,2,2,0
tt0273517,0,0,0,0,0,0,1,0,0,0,0,1,2
tt0273689,0,0,0,0,1,0,0,1,1,1,2,2,0
tt0273799,0,0,1,1,0,0,0,0,0,0,0,0,0
tt0273851,0,0,0,1,1,0,0,0,0,0,0,2,1
tt0273923,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0273982,0,0,1,0,1,0,0,0,0,1,0,1,0
tt0274117,0,0,0,1,1,0,0,1,0,1,2,0,0
tt0274166,1,1,1,0,0,0,0,0,0,0,2,2,0
tt0274309,0,0,1,0,1,0,0,0,0,0,2,1,1
tt0274558,0,0,0,0,1,0,0,1,0,0,0,1,0
tt0274711,0,0,0,1,1,0,0,0,0,0,0,0,2
tt0274716,0,1,0,0,1,0,0,0,0,0,0,2,0
tt0274812,0,0,1,0,1,0,0,1,0,0,0,0,2
tt0275022,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0275067,0,0,0,0,0,0,1,0,0,1,2,0,0
tt0275230,1,0,0,0,0,0,1,0,0,0,0,0,0
tt0275277,1,0,0,1,1,0,0,0,1,1,0,0,0
tt0275491,0,0,0,1,1,0,0,0,0,0,0,0,0
tt0275773,1,0,1,0,1,1,1,1,0,1,1,0,0
tt0275847,0,1,1,0,1,1,0,0,1,0,0,0,0
tt0275913,1,1,0,0,1,0,0,0,0,0,0,1,1
tt0275947,1,0,1,1,0,0,0,1,0,0,0,0,2
tt0276751,0,0,1,0,1,0,0,1,0,0,0,0,2
tt0276816,1,0,0,0,0,0,1,0,0,1,1,0,2
tt0276830,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0276868,0,0,0,1,0,0,0,1,0,1,0,1,1
tt0276919,0,0,0,1,1,0,0,0,0,0,0,1,2
tt0277027,0,0,0,0,1,0,0,0,0,0,1,0,2
tt0277296,1,1,0,0,0,1,0,0,0,1,0,1,0
tt0277327,1,1,0,0,1,0,0,0,0,0,0,0,0
tt0277371,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0277434,1,0,0,0,1,0,0,0,0,0,0,1,0
tt0277744,1,0,1,1,1,0,0,0,0,0,0,1,0
tt0277909,0,0,1,0,0,0,0,0,1,0,1,0,2
tt0277941,1,1,0,1,0,0,0,1,0,0,0,0,0
tt0278259,0,0,0,0,0,0,1,0,1,1,0,0,2
tt0278351,1,0,0,0,1,1,0,1,0,0,1,0,0
tt0278435,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0278488,0,0,1,0,0,1,0,0,0,0,0,2,0
tt0278500,0,0,1,0,1,0,0,1,0,0,1,0,0
tt0278823,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0279064,0,0,1,0,1,0,0,0,0,0,0,0,2
tt0279112,1,1,0,0,1,1,1,0,1,1,1,0,0
tt0279231,0,0,1,0,0,1,0,0,0,0,1,0,2
tt0279331,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0279889,0,0,1,0,1,0,0,0,0,0,0,0,0
tt0280030,0,1,0,0,0,1,0,0,0,0,0,0,0
tt0280380,1,0,0,1,1,0,0,0,0,1,2,0,2
tt0280462,0,0,0,1,0,0,1,0,0,1,0,2,0
tt0280477,0,0,0,1,1,0,0,1,0,0,2,0,2
tt0280486,1,1,1,0,0,0,0,0,0,1,0,0,0
tt0280490,1,0,1,1,1,0,0,0,0,1,2,0,2
tt0280491,0,0,0,0,1,0,0,0,0,0,2,0,2
tt0280590,0,0,1,0,0,0,0,1,0,0,0,0,1
tt0280605,0,0,1,1,0,0,0,0,0,0,0,0,2
tt0280609,1,0,0,0,0,0,1,0,0,1,0,1,2
tt0280653,0,0,0,1,1,0,0,0,0,0,0,0,2
tt0280707,0,0,1,0,1,0,0,0,0,0,2,0,2
tt0280870,1,0,0,0,1,0,0,0,0,1,0,0,2
tt0280969,0,0,0,0,0,0,1,0,0,1,0,0,0
tt0281322,1,0,0,1,1,0,0,0,0,0,0,0,0
tt0281358,0,0,0,0,1,0,0,1,0,0,2,0,0
tt0281373,0,1,1,0,0,0,0,0,0,0,0,0,2
tt0281686,0,0,1,0,0,1,1,0,0,0,1,2,2
tt0281718,1,0,0,1,1,0,0,0,0,0,0,0,0
tt0281820,1,0,0,1,1,0,0,1,0,1,0,2,0
tt0282120,0,1,1,0,0,1,0,0,0,0,2,0,0
tt0282163,0,0,1,0,0,0,1,0,0,0,0,0,0
tt0282179,1,0,0,0,0,0,1,0,1,1,0,0,2
tt0282209,0,0,0,0,0,1,1,0,0,1,0,1,0
tt0282483,0,0,1,0,0,0,1,0,1,0,0,0,0
tt0282496,1,0,0,0,0,0,1,0,1,0,0,0,0
tt0282552,1,0,0,1,0,0,0,0,0,1,0,0,0
tt0282593,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0282599,0,0,0,0,1,1,0,1,0,0,0,0,0
tt0282687,0,0,1,0,0,0,0,1,0,0,0,2,0
tt0282695,1,1,0,0,1,0,0,0,0,0,0,0,2
tt0283003,0,0,1,1,1,0,0,0,0,0,0,2,0
tt0283015,0,0,0,0,1,0,0,0,1,0,0,0,0
tt0283026,0,0,0,0,1,0,0,0,0,1,0,0,0
tt0283077,0,0,1,1,0,0,0,0,0,0,1,2,0
tt0283090,0,0,1,1,1,0,0,0,0,1,2,1,0
tt0283111,0,0,1,0,0,0,0,1,0,0,0,0,0
tt0283160,1,1,0,0,0,0,0,0,0,1,0,0,0
tt0283426,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0283504,0,0,1,1,1,0,0,1,0,0,2,0,2
tt0283534,0,0,1,1,0,0,0,0,0,0,2,0,0
tt0283632,0,0,0,0,0,0,1,0,0,1,2,0,0
tt0283644,1,0,0,0,1,1,0,0,1,1,0,0,2
tt0283832,0,0,1,1,0,0,0,1,0,0,0,0,2
tt0283883,0,0,0,1,1,0,0,1,0,1,1,0,0
tt0283897,0,0,0,1,1,0,0,1,0,1,0,0,0
tt0283900,0,0,1,0,1,0,0,1,0,0,0,2,0
tt0283915,0,0,0,0,1,1,0,1,0,0,0,1,0
tt0283942,1,0,0,1,1,0,0,0,0,1,0,0,0
tt0283952,0,0,0,1,1,0,0,0,0,0,0,2,0
tt0283957,1,1,1,0,0,0,0,0,0,0,0,0,0
tt0283999,1,1,0,0,1,0,0,0,0,0,0,1,0
tt0284490,1,0,1,1,0,0,0,0,0,0,0,0,2
tt0284491,0,0,0,1,1,0,0,0,0,0,2,0,0
tt0284655,0,0,0,1,1,0,0,0,0,1,2,0,2
tt0284837,0,0,1,0,0,0,0,0,0,0,0,2,0
tt0284929,0,0,0,1,1,0,1,0,0,1,0,0,0
tt0284978,0,0,0,0,0,0,0,0,1,1,1,0,2
tt0285175,0,0,0,1,1,0,0,0,0,0,0,0,2
tt0285462,0,0,1,0,0,0,0,0,0,0,0,1,2
tt0285492,0,0,0,0,1,0,0,0,1,1,0,0,0
tt0285531,0,0,0,0,1,0,1,0,1,1,0,1,0
tt0285728,0,0,0,1,1,0,1,0,0,1,0,0,0
tt0285742,0,0,0,0,1,0,0,1,0,0,0,0,0
tt0285823,1,0,0,1,0,0,0,0,0,1,2,2,0
tt0286009,0,0,1,0,0,1,0,0,0,0,0,1,0
tt0286098,1,0,0,0,0,1,0,0,0,0,2,1,2
tt0286106,0,0,0,0,1,0,0,0,1,1,1,0,2
tt0286112,1,0,1,0,0,1,0,0,0,0,2,2,0
tt0286204,0,0,0,1,1,0,1,0,0,1,0,0,0
tt0286244,0,0,1,0,1,0,0,0,0,0,2,2,2
tt0286306,0,0,0,0,1,0,1,0,0,1,2,2,0
tt0286499,0,0,1,0,1,0,0,1,0,0,0,1,0
tt0286594,0,0,0,1,0,0,1,0,0,1,0,0,0
tt0286716,1,0,0,0,0,0,0,0,1,0,0,1,0
tt0286751,0,0,0,0,0,0,1,0,1,1,0,0,2
tt0286788,0,0,1,0,1,0,0,1,0,0,2,0,0
tt0287425,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0287467,0,0,0,0,1,0,0,1,0,0,0,2,2
tt0287635,1,1,0,0,0,1,0,0,1,0,1,0,2
tt0287717,1,1,1,0,0,0,0,0,1,0,1,0,2
tt0287733,1,0,0,0,1,0,1,0,0,0,0,1,0
tt0287978,1,0,0,1,0,0,0,0,0,0,0,0,0
tt0288045,1,0,1,0,0,1,0,0,0,0,0,0,0
tt0288243,0,0,0,0,1,0,1,0,0,1,2,0,2
tt0288276,0,0,0,1,0,0,0,0,0,1,0,0,0
tt0288439,0,0,0,1,1,0,0,0,0,1,2,0,0
tt0288477,0,0,0,0,0,0,1,0,0,0,0,0,1
tt0288569,0,1,0,0,1,0,0,0,0,0,0,0,0
tt0289043,0,0,0,0,1,0,1,0,1,1,2,0,2
tt0289229,0,0,0,1,1,0,0,0,0,0,0,1,0
tt0289408,1,1,1,0,0,0,0,0,1,0,0,2,1
tt0289635,0,0,0,1,1,0,0,0,0,0,0,0,2
tt0289765,0,0,0,1,1,0,0,0,0,1,1,1,0
tt0289845,1,0,0,1,0,0,1,0,0,1,0,0,0
tt0289848,0,0,1,1,0,0,0,0,0,0,0,0,1
tt0289879,0,0,0,0,1,0,0,0,1,1,2,0,2
tt0289944,0,0,0,0,0,0,0,0,0,1,2,0,0
tt0290002,0,0,1,0,0,0,0,1,0,0,0,1,0
tt0290095,1,0,1,0,0,0,0,0,1,0,2,0,1
tt0290332,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0290334,1,0,0,0,0,0,0,0,1,1,0,0,0
tt0290673,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0290747,1,1,0,0,0,0,1,1,1,0,0,0,0
tt0290879,1,1,0,0,1,0,0,0,0,0,2,0,0
tt0290884,1,1,0,0,0,0,1,0,1,1,0,1,0
tt0291341,0,0,1,1,1,0,0,0,0,0,0,0,1
tt0291350,0,0,0,0,1,1,0,1,0,0,1,0,2
tt0291502,0,0,1,0,0,0,0,1,0,0,0,1,1
tt0291579,0,0,0,0,0,0,0,1,0,1,0,1,0
tt0292506,1,0,0,0,0,0,0,0,0,1,1,0,2
tt0292542,0,0,1,0,1,0,0,0,0,0,1,0,0
tt0292610,1,0,0,1,1,0,0,0,0,1,1,0,1
tt0292644,0,0,1,0,1,0,0,1,0,0,0,0,0
tt0292963,0,0,0,1,1,0,0,0,0,1,0,0,0
tt0293069,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0293113,0,0,0,0,0,0,1,0,0,0,0,0,2
tt0293124,0,1,1,0,0,0,0,0,0,0,0,0,2
tt0293191,0,1,0,0,1,0,0,0,0,0,2,0,0
tt0293342,0,0,0,1,1,0,0,0,0,0,0,2,2
tt0293416,0,1,0,0,1,0,0,0,1,1,2,0,0
tt0293508,0,0,0,0,1,0,0,1,0,1,0,0,0
tt0293509,1,0,0,1,1,0,0,0,0,1,0,2,0
tt0293564,1,0,1,1,0,0,0,0,0,1,2,0,2
tt0293660,1,1,0,0,0,0,0,1,0,0,0,1,0
tt0293662,1,0,0,1,0,0,0,0,0,1,0,0,1
tt0293715,0,0,1,0,1,0,0,1,0,0,0,2,0
tt0293815,0,0,1,0,1,0,0,0,0,0,0,1,0
tt0293832,0,0,1,0,0,1,0,0,0,1,0,0,0
tt0293849,0,1,0,0,0,0,0,0,0,0,0,0,2
tt0294280,1,1,1,0,0,0,0,0,0,0,0,0,2
tt0294357,0,1,0,0,1,0,0,1,0,0,0,0,0
tt0294543,0,1,1,0,0,1,0,0,0,0,1,0,0
tt0294594,0,0,0,0,0,0,1,0,0,1,1,0,0
tt0294662,1,0,0,1,1,0,0,0,0,1,2,0,0
tt0294725,0,0,0,1,0,0,0,1,0,0,0,1,1
tt0294806,0,1,0,0,1,0,0,0,0,0,0,0,0
